t_s,robot_x,robot_y,robot_z,robot_qw,robot_qx,robot_qy,robot_qz,elevator_x,elevator_y,elevator_z,elevator_qw,elevator_qx,elevator_qy,elevator_qz,pivot_x,pivot_y,pivot_z,pivot_qw,pivot_qx,pivot_qy,pivot_qz
2.477816,5.090795,5.427320,0.000000,0.860551,0.000000,0.000000,0.509365,0.000000,0.000000,0.803021,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663446,-0.456449,0.000000,-0.889750,0.000000
2.497813,5.087516,5.420306,0.000000,0.861491,0.000000,0.000000,0.507773,0.000000,0.000000,0.803039,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663464,-0.456449,0.000000,-0.889750,0.000000
2.517884,5.084620,5.412913,0.000000,0.862410,0.000000,0.000000,0.506210,0.000000,0.000000,0.803039,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663464,-0.456449,0.000000,-0.889750,0.000000
2.537825,5.082183,5.404948,0.000000,0.863258,0.000000,0.000000,0.504763,0.000000,0.000000,0.803039,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663464,-0.456449,0.000000,-0.889750,0.000000
2.557822,5.080162,5.397734,0.000000,0.864044,0.000000,0.000000,0.503417,0.000000,0.000000,0.803039,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663464,-0.456449,0.000000,-0.889750,0.000000
2.578579,5.077690,5.392034,0.000000,0.864623,0.000000,0.000000,0.502422,0.000000,0.000000,0.803039,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663464,-0.456449,0.000000,-0.889750,0.000000
2.597816,5.076338,5.386628,0.000000,0.865164,0.000000,0.000000,0.501489,0.000000,0.000000,0.803039,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663464,-0.456449,0.000000,-0.889750,0.000000
2.617831,5.074665,5.382165,0.000000,0.865426,0.000000,0.000000,0.501037,0.000000,0.000000,0.803039,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663464,-0.456449,0.000000,-0.889750,0.000000
2.637828,5.073263,5.378049,0.000000,0.865638,0.000000,0.000000,0.500671,0.000000,0.000000,0.803039,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663464,-0.456449,0.000000,-0.889750,0.000000
2.657825,5.072875,5.376065,0.000000,0.865758,0.000000,0.000000,0.500463,0.000000,0.000000,0.803058,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663483,-0.456449,0.000000,-0.889750,0.000000
2.677896,5.071926,5.373507,0.000000,0.866036,0.000000,0.000000,0.499982,0.000000,0.000000,0.803058,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663483,-0.456449,0.000000,-0.889750,0.000000
2.697837,5.071710,5.372195,0.000000,0.866251,0.000000,0.000000,0.499609,0.000000,0.000000,0.803058,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663483,-0.456449,0.000000,-0.889750,0.000000
2.717816,5.071181,5.371087,0.000000,0.866412,0.000000,0.000000,0.499330,0.000000,0.000000,0.803058,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663483,-0.456449,0.000000,-0.889750,0.000000
2.737831,5.071139,5.370432,0.000000,0.866783,0.000000,0.000000,0.498686,0.000000,0.000000,0.803077,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663502,-0.456449,0.000000,-0.889750,0.000000
2.758978,5.070702,5.370567,0.000000,0.867305,0.000000,0.000000,0.497777,0.000000,0.000000,0.803077,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663502,-0.456449,0.000000,-0.889750,0.000000
2.777825,5.070152,5.371850,0.000000,0.868193,0.000000,0.000000,0.496227,0.000000,0.000000,0.803077,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663502,-0.456449,0.000000,-0.889750,0.000000
2.797878,5.069916,5.372193,0.000000,0.869498,0.000000,0.000000,0.493936,0.000000,0.000000,0.803077,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663502,-0.456449,0.000000,-0.889750,0.000000
2.817874,5.069680,5.373005,0.000000,0.870638,0.000000,0.000000,0.491924,0.000000,0.000000,0.803077,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663502,-0.456449,0.000000,-0.889750,0.000000
2.837946,5.069633,5.373041,0.000000,0.870803,0.000000,0.000000,0.491632,0.000000,0.000000,0.803095,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663520,-0.453717,0.000000,-0.891146,0.000000
2.857905,5.069741,5.373913,0.000000,0.869924,0.000000,0.000000,0.493186,0.000000,0.000000,0.803114,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663539,-0.450981,0.000000,-0.892534,0.000000
2.877847,5.070148,5.374660,0.000000,0.868216,0.000000,0.000000,0.496186,0.000000,0.000000,0.803114,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663539,-0.448241,0.000000,-0.893913,0.000000
2.897825,5.070331,5.374890,0.000000,0.865644,0.000000,0.000000,0.500660,0.000000,0.000000,0.803132,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663557,-0.444122,0.000000,-0.895966,0.000000
2.917896,5.070266,5.374492,0.000000,0.863222,0.000000,0.000000,0.504825,0.000000,0.000000,0.803219,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663644,-0.441371,0.000000,-0.897325,0.000000
2.937819,5.070494,5.374492,0.000000,0.861936,0.000000,0.000000,0.507016,0.000000,0.000000,0.803219,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663644,-0.441371,0.000000,-0.897325,0.000000
2.957816,5.070896,5.376322,0.000000,0.861793,0.000000,0.000000,0.507260,0.000000,0.000000,0.803219,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663644,-0.439305,0.000000,-0.898338,0.000000
2.977831,5.071257,5.376678,0.000000,0.862133,0.000000,0.000000,0.506682,0.000000,0.000000,0.803294,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663719,-0.439305,0.000000,-0.898338,0.000000
2.997809,5.071515,5.378045,0.000000,0.862077,0.000000,0.000000,0.506778,0.000000,0.000000,0.803132,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663557,-0.444122,0.000000,-0.895966,0.000000
3.017825,5.071743,5.379104,0.000000,0.861874,0.000000,0.000000,0.507122,0.000000,0.000000,0.803095,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663520,-0.445496,0.000000,-0.895284,0.000000
3.038063,5.071780,5.379170,0.000000,0.861838,0.000000,0.000000,0.507184,0.000000,0.000000,0.803095,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.663520,-0.445496,0.000000,-0.895284,0.000000
3.057874,5.071995,5.380031,0.000000,0.861867,0.000000,0.000000,0.507135,0.000000,0.000000,0.799771,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.660196,-0.445496,0.000000,-0.895284,0.000000
3.077816,5.071944,5.380386,0.000000,0.861879,0.000000,0.000000,0.507114,0.000000,0.000000,0.792063,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.652488,-0.439994,0.000000,-0.898001,0.000000
3.097831,5.071803,5.380183,0.000000,0.862049,0.000000,0.000000,0.506825,0.000000,0.000000,0.777478,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.637903,-0.418520,0.000000,-0.908207,0.000000
3.117828,5.071322,5.380518,0.000000,0.862255,0.000000,0.000000,0.506475,0.000000,0.000000,0.757380,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.617805,-0.386224,0.000000,-0.922405,0.000000
3.137825,5.069999,5.381088,0.000000,0.862705,0.000000,0.000000,0.505707,0.000000,0.000000,0.733636,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.594061,-0.341940,0.000000,-0.939722,0.000000
3.158137,5.067876,5.381134,0.000000,0.863069,0.000000,0.000000,0.505087,0.000000,0.000000,0.704342,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.564767,-0.291752,0.000000,-0.956494,0.000000
3.177819,5.062537,5.384360,0.000000,0.864034,0.000000,0.000000,0.503433,0.000000,0.000000,0.672957,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.533382,-0.234042,0.000000,-0.972226,0.000000
3.197816,5.055501,5.388315,0.000000,0.864675,0.000000,0.000000,0.502332,0.000000,0.000000,0.633158,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.493583,-0.167182,0.000000,-0.985926,0.000000
3.217831,5.044911,5.393331,0.000000,0.865035,0.000000,0.000000,0.501712,0.000000,0.000000,0.592919,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.453344,-0.091145,0.000000,-0.995838,0.000000
3.237865,5.031677,5.402169,0.000000,0.864782,0.000000,0.000000,0.502147,0.000000,0.000000,0.547315,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.407740,-0.003835,0.000000,-0.999993,0.000000
3.257825,5.016344,5.409529,0.000000,0.864384,0.000000,0.000000,0.502832,0.000000,0.000000,0.506506,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.366931,0.088090,0.000000,-0.996113,0.000000
3.277896,4.997869,5.421886,0.000000,0.864191,0.000000,0.000000,0.503164,0.000000,0.000000,0.466434,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.326859,0.169450,0.000000,-0.985539,0.000000
3.297819,4.978211,5.435088,0.000000,0.864336,0.000000,0.000000,0.502915,0.000000,0.000000,0.430436,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.290861,0.241492,0.000000,-0.970403,0.000000
3.318650,4.963432,5.438767,0.000000,0.864137,0.000000,0.000000,0.503256,0.000000,0.000000,0.400100,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.260525,0.305660,0.000000,-0.952141,0.000000
3.337831,4.949656,5.448146,0.000000,0.862953,0.000000,0.000000,0.505285,0.000000,0.000000,0.376033,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.236458,0.354881,0.000000,-0.934912,0.000000
3.357809,4.928237,5.462616,0.000000,0.861520,0.000000,0.000000,0.507723,0.000000,0.000000,0.357169,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.217594,0.401732,0.000000,-0.915757,0.000000
3.377825,4.909757,5.472168,0.000000,0.859578,0.000000,0.000000,0.511005,0.000000,0.000000,0.343681,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.204106,0.442747,0.000000,-0.896646,0.000000
3.397896,4.889081,5.484131,0.000000,0.855963,0.000000,0.000000,0.517036,0.000000,0.000000,0.335688,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.196113,0.468011,0.000000,-0.883723,0.000000
3.417837,4.869216,5.495799,0.000000,0.852320,0.000000,0.000000,0.523020,0.000000,0.000000,0.333245,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.193670,0.477473,0.000000,-0.878646,0.000000
3.437834,4.840485,5.514294,0.000000,0.848144,0.000000,0.000000,0.529766,0.000000,0.000000,0.332960,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.193385,0.478147,0.000000,-0.878280,0.000000
3.459463,4.812976,5.530984,0.000000,0.843614,0.000000,0.000000,0.536950,0.000000,0.000000,0.335149,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.195574,0.468689,0.000000,-0.883363,0.000000
3.477976,4.788645,5.546394,0.000000,0.838668,0.000000,0.000000,0.544643,0.000000,0.000000,0.343415,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.203840,0.462580,0.000000,-0.886578,0.000000
3.497825,4.762715,5.562147,0.000000,0.834413,0.000000,0.000000,0.551140,0.000000,0.000000,0.358049,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.218474,0.464619,0.000000,-0.885511,0.000000
3.517822,4.741703,5.575359,0.000000,0.831953,0.000000,0.000000,0.554846,0.000000,0.000000,0.373893,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.234318,0.479494,0.000000,-0.877545,0.000000
3.538004,4.716431,5.591342,0.000000,0.830762,0.000000,0.000000,0.556627,0.000000,0.000000,0.397570,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.257995,0.494899,0.000000,-0.868951,0.000000
3.557815,4.677791,5.615340,0.000000,0.830255,0.000000,0.000000,0.557384,0.000000,0.000000,0.426039,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.286464,0.529153,0.000000,-0.848526,0.000000
3.577849,4.641883,5.631660,0.000000,0.829267,0.000000,0.000000,0.558852,0.000000,0.000000,0.461187,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.321612,0.570781,0.000000,-0.821103,0.000000
3.597883,4.602458,5.657155,0.000000,0.830644,0.000000,0.000000,0.556803,0.000000,0.000000,0.499554,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.359979,0.621861,0.000000,-0.783128,0.000000
3.618251,4.558116,5.686629,0.000000,0.832641,0.000000,0.000000,0.553813,0.000000,0.000000,0.541530,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.401955,0.682846,0.000000,-0.730563,0.000000
3.637877,4.525366,5.709144,0.000000,0.833569,0.000000,0.000000,0.552416,0.000000,0.000000,0.584802,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.445227,0.735259,0.000000,-0.677786,0.000000
3.657818,4.484432,5.737202,0.000000,0.833701,0.000000,0.000000,0.552216,0.000000,0.000000,0.631379,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.491804,0.792107,0.000000,-0.610383,0.000000
3.677871,4.442814,5.764967,0.000000,0.832508,0.000000,0.000000,0.554013,0.000000,0.000000,0.668790,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.529215,0.849337,0.000000,-0.527851,0.000000
3.697831,4.411148,5.781259,0.000000,0.829863,0.000000,0.000000,0.557967,0.000000,0.000000,0.699703,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.560128,0.896646,0.000000,-0.442747,0.000000
3.718199,4.365630,5.809397,0.000000,0.826005,0.000000,0.000000,0.563662,0.000000,0.000000,0.725736,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.586161,0.931884,0.000000,-0.362756,0.000000
3.737917,4.317781,5.837284,0.000000,0.821262,0.000000,0.000000,0.570552,0.000000,0.000000,0.746013,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.606438,0.958266,0.000000,-0.285878,0.000000
3.757803,4.268031,5.864137,0.000000,0.815712,0.000000,0.000000,0.578458,0.000000,0.000000,0.762050,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.622475,0.972940,0.000000,-0.231058,0.000000
3.777874,4.217012,5.890612,0.000000,0.812665,0.000000,0.000000,0.582732,0.000000,0.000000,0.773547,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.633972,0.981673,0.000000,-0.190575,0.000000
3.797871,4.167482,5.915032,0.000000,0.802802,0.000000,0.000000,0.596245,0.000000,0.000000,0.780821,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.641246,0.986308,0.000000,-0.164913,0.000000
3.817831,4.118615,5.938597,0.000000,0.797179,0.000000,0.000000,0.603743,0.000000,0.000000,0.782458,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.642883,0.989064,0.000000,-0.147489,0.000000
3.837828,4.066505,5.963691,0.000000,0.792013,0.000000,0.000000,0.610504,0.000000,0.000000,0.783896,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.644321,0.991108,0.000000,-0.133061,0.000000
3.857825,4.013501,5.989955,0.000000,0.789813,0.000000,0.000000,0.613347,0.000000,0.000000,0.785602,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.646027,0.992099,0.000000,-0.125455,0.000000
3.877821,3.960021,6.017709,0.000000,0.784313,0.000000,0.000000,0.620365,0.000000,0.000000,0.786513,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.646938,0.992195,0.000000,-0.124694,0.000000
3.897855,3.929552,6.033246,0.000000,0.780685,0.000000,0.000000,0.624925,0.000000,0.000000,0.787183,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.647608,0.991808,0.000000,-0.127737,0.000000
3.917834,3.899316,6.048577,0.000000,0.775781,0.000000,0.000000,0.631002,0.000000,0.000000,0.787326,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.647751,0.991710,0.000000,-0.128498,0.000000
3.937831,3.845238,6.080090,0.000000,0.769833,0.000000,0.000000,0.638245,0.000000,0.000000,0.783841,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.644266,0.991511,0.000000,-0.130019,0.000000
3.957846,3.827982,6.086728,0.000000,0.762960,0.000000,0.000000,0.646445,0.000000,0.000000,0.777553,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.637978,0.991808,0.000000,-0.127737,0.000000
3.977862,3.769495,6.121140,0.000000,0.754750,0.000000,0.000000,0.656013,0.000000,0.000000,0.764946,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.625371,0.992666,0.000000,-0.120888,0.000000
3.997821,3.729235,6.140281,0.000000,0.746165,0.000000,0.000000,0.665762,0.000000,0.000000,0.745598,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.606023,0.995481,0.000000,-0.094963,0.000000
4.017818,3.686545,6.161455,0.000000,0.737332,0.000000,0.000000,0.675530,0.000000,0.000000,0.720359,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.580784,0.998118,0.000000,-0.061321,0.000000
4.037926,3.624810,6.195012,0.000000,0.728149,0.000000,0.000000,0.685418,0.000000,0.000000,0.689955,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.550380,0.999870,0.000000,-0.016106,0.000000
4.057812,3.560621,6.229173,0.000000,0.719117,0.000000,0.000000,0.694889,0.000000,0.000000,0.655073,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.515498,0.999717,0.000000,0.023774,0.000000
4.077828,3.510309,6.252755,0.000000,0.710500,0.000000,0.000000,0.703697,0.000000,0.000000,0.616539,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.476964,0.998640,0.000000,0.052132,0.000000
4.098399,3.454953,6.274114,0.000000,0.701462,0.000000,0.000000,0.712707,0.000000,0.000000,0.574421,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.434846,0.997775,0.000000,0.066679,0.000000
4.117821,3.383044,6.312723,0.000000,0.693268,0.000000,0.000000,0.720680,0.000000,0.000000,0.528135,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.388560,0.997671,0.000000,0.068209,0.000000
4.137837,3.339618,6.336497,0.000000,0.685204,0.000000,0.000000,0.728351,0.000000,0.000000,0.482439,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.342864,0.997876,0.000000,0.065148,0.000000
4.158372,3.283541,6.369715,0.000000,0.680898,0.000000,0.000000,0.732379,0.000000,0.000000,0.436581,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.297006,0.997876,0.000000,0.065148,0.000000
4.177812,3.239615,6.393814,0.000000,0.666563,0.000000,0.000000,0.745449,0.000000,0.000000,0.390060,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.250485,0.998346,0.000000,0.057493,0.000000
4.197827,3.176015,6.431894,0.000000,0.656009,0.000000,0.000000,0.754753,0.000000,0.000000,0.345889,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.206314,0.998719,0.000000,0.050600,0.000000
4.217824,3.134326,6.454390,0.000000,0.641731,0.000000,0.000000,0.766930,0.000000,0.000000,0.298202,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.158627,0.998941,0.000000,0.046003,0.000000
4.237951,3.092893,6.476505,0.000000,0.629833,0.000000,0.000000,0.776731,0.000000,0.000000,0.254428,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.114853,0.999142,0.000000,0.041406,0.000000
4.257837,3.028372,6.513533,0.000000,0.617203,0.000000,0.000000,0.786804,0.000000,0.000000,0.206468,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.066893,0.999110,0.000000,0.042172,0.000000
4.277852,2.962184,6.550938,0.000000,0.604012,0.000000,0.000000,0.796976,0.000000,0.000000,0.162843,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.023268,0.999110,0.000000,0.042172,0.000000
4.297886,2.910120,6.573821,0.000000,0.590074,0.000000,0.000000,0.807349,0.000000,0.000000,0.119893,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.980318,0.999078,0.000000,0.042938,0.000000
4.317827,2.838817,6.612834,0.000000,0.575976,0.000000,0.000000,0.817467,0.000000,0.000000,0.080845,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.941270,0.999011,0.000000,0.044471,0.000000
4.337824,2.782464,6.643335,0.000000,0.561724,0.000000,0.000000,0.827325,0.000000,0.000000,0.052605,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.913030,0.998976,0.000000,0.045237,0.000000
4.357840,2.734919,6.663341,0.000000,0.547527,0.000000,0.000000,0.836788,0.000000,0.000000,0.035527,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.895952,0.998941,0.000000,0.046003,0.000000
4.377818,2.689412,6.684058,0.000000,0.533864,0.000000,0.000000,0.845570,0.000000,0.000000,0.024929,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.885354,0.998941,0.000000,0.046003,0.000000
4.397815,2.644437,6.711654,0.000000,0.521022,0.000000,0.000000,0.853544,0.000000,0.000000,0.019757,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.880182,0.999011,0.000000,0.044471,0.000000
4.418331,2.595452,6.740323,0.000000,0.508382,0.000000,0.000000,0.861131,0.000000,0.000000,0.019434,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.879859,0.999078,0.000000,0.042938,0.000000
4.437846,2.535999,6.777043,0.000000,0.496383,0.000000,0.000000,0.868103,0.000000,0.000000,0.018535,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.878960,0.999142,0.000000,0.041406,0.000000
4.457843,2.497465,6.804424,0.000000,0.484817,0.000000,0.000000,0.874615,0.000000,0.000000,0.014275,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.874700,0.999174,0.000000,0.040639,0.000000
4.477821,2.451278,6.831062,0.000000,0.473924,0.000000,0.000000,0.880566,0.000000,0.000000,0.008080,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.868505,0.999142,0.000000,0.041406,0.000000
4.497837,2.430205,6.885756,0.000000,0.466976,0.000000,0.000000,0.884270,0.000000,0.000000,0.002170,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.862595,0.999078,0.000000,0.042938,0.000000
4.517834,2.375027,6.915171,0.000000,0.457638,0.000000,0.000000,0.889139,0.000000,0.000000,0.001166,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.861591,0.999045,0.000000,0.043705,0.000000
4.537830,2.322235,6.940643,0.000000,0.449023,0.000000,0.000000,0.893520,0.000000,0.000000,0.001885,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.862310,0.999045,0.000000,0.043705,0.000000
4.557827,2.266624,6.965440,0.000000,0.440398,0.000000,0.000000,0.897803,0.000000,0.000000,0.002425,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.862850,0.999045,0.000000,0.043705,0.000000
4.577898,2.208586,6.983605,0.000000,0.432755,0.000000,0.000000,0.901511,0.000000,0.000000,0.002152,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,0.862577,0.999045,0.000000,0.043705,0.000000
